objectid,monitoring_location_identifier,organization_formal,monitoring_location,latitude,longitude,Date,start_time,start_timezone,depth,depth_height_unit,characteristic,sample_fraction,sea_water_temperature,uom,note,x,y
2732,21AWIC-1279,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-9,30.406,-88.0666,2007-09-13,15:10:00,UTC,,m,Temperature,,30.15,deg C,,-9803529.6336,3555845.5618
2733,21AWIC-1279,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-9,30.406,-88.0666,2007-09-13,15:10:00,UTC,,m,Temperature,,30.16,deg C,,-9803529.6336,3555845.5618
4725,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.9,deg C,,-9803863.5927,3570981.897
4726,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.0,deg C,,-9803863.5927,3570981.897
4727,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.1,deg C,,-9803863.5927,3570981.897
4728,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.2,deg C,,-9803863.5927,3570981.897
4729,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.3,deg C,,-9803863.5927,3570981.897
4730,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.4,deg C,,-9803863.5927,3570981.897
4731,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.5,deg C,,-9803863.5927,3570981.897
4732,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.8,deg C,,-9803863.5927,3570981.897
4733,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.7,deg C,,-9803863.5927,3570981.897
4734,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.6,deg C,,-9803863.5927,3570981.897
4735,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.5,deg C,,-9803863.5927,3570981.897
4736,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.4,deg C,,-9803863.5927,3570981.897
4737,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.3,deg C,,-9803863.5927,3570981.897
4738,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.1,deg C,,-9803863.5927,3570981.897
4739,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.2,deg C,,-9803863.5927,3570981.897
4740,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,26.0,deg C,,-9803863.5927,3570981.897
4741,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.9,deg C,,-9803863.5927,3570981.897
4742,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.8,deg C,,-9803863.5927,3570981.897
4743,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.7,deg C,,-9803863.5927,3570981.897
4744,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.6,deg C,,-9803863.5927,3570981.897
4745,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.4,deg C,,-9803863.5927,3570981.897
4746,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.5,deg C,,-9803863.5927,3570981.897
4747,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.3,deg C,,-9803863.5927,3570981.897
4748,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.2,deg C,,-9803863.5927,3570981.897
4749,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.1,deg C,,-9803863.5927,3570981.897
4750,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,25.0,deg C,,-9803863.5927,3570981.897
4751,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.9,deg C,,-9803863.5927,3570981.897
4752,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.8,deg C,,-9803863.5927,3570981.897
4753,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.2,deg C,,-9803863.5927,3570981.897
4754,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.6,deg C,,-9803863.5927,3570981.897
4755,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.8,deg C,,-9803863.5927,3570981.897
4756,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.0,deg C,,-9803863.5927,3570981.897
4757,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.1,deg C,,-9803863.5927,3570981.897
4758,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.9,deg C,,-9803863.5927,3570981.897
4759,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,27.7,deg C,,-9803863.5927,3570981.897
4760,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.7,deg C,,-9803863.5927,3570981.897
4761,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.5,deg C,,-9803863.5927,3570981.897
4762,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.4,deg C,,-9803863.5927,3570981.897
4763,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.6,deg C,,-9803863.5927,3570981.897
4764,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,28.3,deg C,,-9803863.5927,3570981.897
4765,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.6,deg C,,-9803863.5927,3570981.897
4766,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.5,deg C,,-9803863.5927,3570981.897
4767,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.4,deg C,,-9803863.5927,3570981.897
4768,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.3,deg C,,-9803863.5927,3570981.897
4769,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.2,deg C,,-9803863.5927,3570981.897
4770,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.1,deg C,,-9803863.5927,3570981.897
4771,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,24.0,deg C,,-9803863.5927,3570981.897
4772,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.8,deg C,,-9803863.5927,3570981.897
4773,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.7,deg C,,-9803863.5927,3570981.897
4774,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.6,deg C,,-9803863.5927,3570981.897
4775,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.5,deg C,,-9803863.5927,3570981.897
4776,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.4,deg C,,-9803863.5927,3570981.897
4777,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.3,deg C,,-9803863.5927,3570981.897
4778,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.2,deg C,,-9803863.5927,3570981.897
4779,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.1,deg C,,-9803863.5927,3570981.897
4780,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,23.0,deg C,,-9803863.5927,3570981.897
4781,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.9,deg C,,-9803863.5927,3570981.897
4782,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.8,deg C,,-9803863.5927,3570981.897
4783,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.7,deg C,,-9803863.5927,3570981.897
4784,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.6,deg C,,-9803863.5927,3570981.897
4785,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.5,deg C,,-9803863.5927,3570981.897
4786,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.4,deg C,,-9803863.5927,3570981.897
4787,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.3,deg C,,-9803863.5927,3570981.897
4788,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.2,deg C,,-9803863.5927,3570981.897
4789,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.1,deg C,,-9803863.5927,3570981.897
4790,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,22.0,deg C,,-9803863.5927,3570981.897
4791,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.9,deg C,,-9803863.5927,3570981.897
4792,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.8,deg C,,-9803863.5927,3570981.897
4793,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.7,deg C,,-9803863.5927,3570981.897
4794,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.6,deg C,,-9803863.5927,3570981.897
4795,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.5,deg C,,-9803863.5927,3570981.897
4796,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.4,deg C,,-9803863.5927,3570981.897
4797,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.3,deg C,,-9803863.5927,3570981.897
4798,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.2,deg C,,-9803863.5927,3570981.897
4799,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.1,deg C,,-9803863.5927,3570981.897
4800,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,21.0,deg C,,-9803863.5927,3570981.897
4801,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.9,deg C,,-9803863.5927,3570981.897
4802,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.8,deg C,,-9803863.5927,3570981.897
4803,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.7,deg C,,-9803863.5927,3570981.897
4804,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.6,deg C,,-9803863.5927,3570981.897
4805,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.5,deg C,,-9803863.5927,3570981.897
4806,21AWIC-4728,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,MB-10,30.5232,-88.0696,2004-08-13,06:00:00,UTC,,m,Temperature,,20.4,deg C,,-9803863.5927,3570981.897
18940,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,00:00:00,UTC,1.63,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
18941,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,00:30:00,UTC,1.62,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
18942,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,01:00:00,UTC,1.62,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
18943,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,01:30:00,UTC,1.64,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
18944,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,02:00:00,UTC,1.68,m,Temperature,,28.4,deg C,,-9448821.1053,3465315.4704
18945,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,02:30:00,UTC,1.73,m,Temperature,,28.4,deg C,,-9448821.1053,3465315.4704
18946,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,03:00:00,UTC,1.78,m,Temperature,,28.3,deg C,,-9448821.1053,3465315.4704
18947,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,03:30:00,UTC,1.86,m,Temperature,,28.3,deg C,,-9448821.1053,3465315.4704
18948,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,04:00:00,UTC,1.92,m,Temperature,,28.3,deg C,,-9448821.1053,3465315.4704
18949,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,04:30:00,UTC,2.0,m,Temperature,,28.1,deg C,,-9448821.1053,3465315.4704
18950,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,05:00:00,UTC,2.06,m,Temperature,,28.0,deg C,,-9448821.1053,3465315.4704
18951,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,05:30:00,UTC,2.12,m,Temperature,,28.1,deg C,,-9448821.1053,3465315.4704
18952,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,06:00:00,UTC,2.15,m,Temperature,,28.2,deg C,,-9448821.1053,3465315.4704
18953,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,06:30:00,UTC,2.17,m,Temperature,,28.1,deg C,,-9448821.1053,3465315.4704
18954,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,07:00:00,UTC,2.19,m,Temperature,,28.0,deg C,,-9448821.1053,3465315.4704
18955,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,07:30:00,UTC,2.2,m,Temperature,,28.0,deg C,,-9448821.1053,3465315.4704
18956,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,08:00:00,UTC,2.18,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
18957,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,08:30:00,UTC,2.16,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
18958,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,09:00:00,UTC,2.11,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
18959,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,09:30:00,UTC,2.08,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
18960,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,10:00:00,UTC,2.06,m,Temperature,,27.7,deg C,,-9448821.1053,3465315.4704
18961,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,10:30:00,UTC,2.04,m,Temperature,,27.7,deg C,,-9448821.1053,3465315.4704
18962,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,11:00:00,UTC,2.03,m,Temperature,,27.7,deg C,,-9448821.1053,3465315.4704
18963,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,11:30:00,UTC,2.02,m,Temperature,,27.6,deg C,,-9448821.1053,3465315.4704
18964,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,12:00:00,UTC,2.01,m,Temperature,,27.6,deg C,,-9448821.1053,3465315.4704
18965,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,12:30:00,UTC,2.01,m,Temperature,,27.6,deg C,,-9448821.1053,3465315.4704
18966,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,13:00:00,UTC,2.01,m,Temperature,,27.5,deg C,,-9448821.1053,3465315.4704
18967,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,13:30:00,UTC,2.03,m,Temperature,,27.5,deg C,,-9448821.1053,3465315.4704
18968,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,14:00:00,UTC,2.05,m,Temperature,,27.4,deg C,,-9448821.1053,3465315.4704
18969,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,14:30:00,UTC,2.07,m,Temperature,,27.4,deg C,,-9448821.1053,3465315.4704
18970,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,15:00:00,UTC,2.1,m,Temperature,,27.5,deg C,,-9448821.1053,3465315.4704
18971,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,15:30:00,UTC,2.15,m,Temperature,,27.5,deg C,,-9448821.1053,3465315.4704
18972,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,16:00:00,UTC,2.18,m,Temperature,,27.6,deg C,,-9448821.1053,3465315.4704
18973,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,16:30:00,UTC,2.22,m,Temperature,,27.6,deg C,,-9448821.1053,3465315.4704
18974,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2002-10-03,17:00:00,UTC,2.22,m,Temperature,,27.7,deg C,,-9448821.1053,3465315.4704
